model,light_strength,ambient_strength,psnr,psnr_std
Mallard_B09LV16HD5_LightBrown2,2.0,0.2,22.670423720005648,0.6651300132314218
Mallard_B09LV16HD5_LightBrown2,3.5,0.15,18.258222782205568,0.477769233306063
Mallard_B09LV16HD5_LightBrown2,3.5,0.03,19.663807611972032,0.5683257345628951
Mallard_B09LV16HD5_LightBrown2,5.0,0.2,13.706722049195658,0.6437681091965783
Mallard_B09LV16HD5_LightBrown2,1.0,0.05,12.476006568577704,0.34842214841781155
Mallard_B09LV16HD5_LightBrown2,2.5,0.2,22.770093325573708,0.5965384232466107
Mallard_B09LV16HD5_LightBrown2,4.5,0.04,15.682580341612972,0.5768484401817823
Mallard_B09LV16HD5_LightBrown2,3.5,0.01,19.910491459723406,0.5878334321419623
Mallard_B09LV16HD5_LightBrown2,3.5,0.02,19.787195441280534,0.5783198607216471
Mallard_B09LV16HD5_LightBrown2,3.0,0.01,22.54219774447713,0.6616297844501805
Mallard_B09LV16HD5_LightBrown2,2.5,0.05,23.142977027360345,0.5793815748449564
Mallard_B09LV16HD5_LightBrown2,4.5,0.03,15.750056156932123,0.5756555333224093
Mallard_B09LV16HD5_LightBrown2,4.0,0.2,16.000549521744013,0.5443694081796471
Mallard_B09LV16HD5_LightBrown2,3.0,0.04,22.235141063110255,0.6559882515306975
Mallard_B09LV16HD5_LightBrown2,1.0,0.02,11.991433090396947,0.33600011097317356
Mallard_B09LV16HD5_LightBrown2,5.0,0.03,14.512423893418305,0.6211041242563878
Mallard_B09LV16HD5_LightBrown2,1.5,0.1,16.959744125801286,0.43414338021726184
Mallard_B09LV16HD5_LightBrown2,5.0,0.15,13.92819129242235,0.6376297457640232
Mallard_B09LV16HD5_LightBrown2,4.0,0.01,17.594255616236474,0.535932946725857
Mallard_B09LV16HD5_LightBrown2,4.0,0.15,16.376142494617703,0.5354777185216877
Mallard_B09LV16HD5_LightBrown2,2.5,0.02,22.8510327432138,0.5399499260523458
Mallard_B09LV16HD5_LightBrown2,1.0,0.1,13.291425952638358,0.37385045342534995
Mallard_B09LV16HD5_LightBrown2,1.5,0.2,18.907297073130145,0.5264431545799927
Mallard_B09LV16HD5_LightBrown2,1.0,0.04,12.314237738695837,0.34406828837323195
Mallard_B09LV16HD5_LightBrown2,3.0,0.03,22.34492323760181,0.6604603810242132
Mallard_B09LV16HD5_LightBrown2,2.0,0.15,21.939165295638695,0.5943259976584704
Mallard_B09LV16HD5_LightBrown2,1.5,0.03,15.646907933064924,0.397264086611252
Mallard_B09LV16HD5_LightBrown2,4.0,0.1,16.78198648412839,0.5298447823060385
Mallard_B09LV16HD5_LightBrown2,3.5,0.25,17.249691211280584,0.47829352474153103
Mallard_B09LV16HD5_LightBrown2,5.0,0.05,14.409706574031436,0.6239659759873315
Mallard_B09LV16HD5_LightBrown2,1.5,0.01,15.280182145212597,0.39043104426967634
Mallard_B09LV16HD5_LightBrown2,1.0,0.25,15.845192694591574,0.4883227501540724
Mallard_B09LV16HD5_LightBrown2,2.5,0.01,22.727692772336574,0.5298745498803098
Mallard_B09LV16HD5_LightBrown2,1.5,0.15,17.926222887512534,0.4740899166819595
Mallard_B09LV16HD5_LightBrown2,4.0,0.05,17.22093447796403,0.5302666507084683
Mallard_B09LV16HD5_LightBrown2,1.5,0.02,15.463179232727473,0.39363261194212773
Mallard_B09LV16HD5_LightBrown2,1.0,0.03,12.15276692454003,0.3399160433783319
Mallard_B09LV16HD5_LightBrown2,3.5,0.04,19.54069938771881,0.5581284808465508
Mallard_B09LV16HD5_LightBrown2,3.0,0.25,19.446128766529522,0.41675659754590505
Mallard_B09LV16HD5_LightBrown2,4.5,0.25,14.445968251307225,0.6095400786149787
Mallard_B09LV16HD5_LightBrown2,1.0,0.2,14.973199702452467,0.44351457478612194
Mallard_B09LV16HD5_LightBrown2,1.0,0.01,11.830100711712662,0.3323383344995081
Mallard_B09LV16HD5_LightBrown2,3.5,0.2,17.733832604727812,0.47105164624466334
Mallard_B09LV16HD5_LightBrown2,1.5,0.04,15.831545600812996,0.4012554710630016
Mallard_B09LV16HD5_LightBrown2,1.0,0.15,14.122581529495543,0.40552781236799373
Mallard_B09LV16HD5_LightBrown2,2.0,0.04,19.823065234077653,0.4972406177025439
Mallard_B09LV16HD5_LightBrown2,5.0,0.01,14.617048888737717,0.618135338235827
Mallard_B09LV16HD5_LightBrown2,2.0,0.05,20.029002729385304,0.5013541905404696
Mallard_B09LV16HD5_LightBrown2,2.0,0.01,19.198995810440977,0.49003890884012075
Mallard_B09LV16HD5_LightBrown2,3.5,0.1,18.821013903452563,0.5041355365199214
Mallard_B09LV16HD5_LightBrown2,4.5,0.1,15.295115666482195,0.5847734240698578
Mallard_B09LV16HD5_LightBrown2,2.5,0.03,22.96169598636635,0.5521150629404752
Mallard_B09LV16HD5_LightBrown2,2.0,0.25,23.129265548095827,0.7157770058561611
Mallard_B09LV16HD5_LightBrown2,4.0,0.04,17.312642154892877,0.5312142773943513
Mallard_B09LV16HD5_LightBrown2,3.0,0.15,20.788535915117304,0.5240849155214652
Mallard_B09LV16HD5_LightBrown2,4.0,0.25,15.652216264382066,0.5550514049240629
Mallard_B09LV16HD5_LightBrown2,4.5,0.02,15.818329858658043,0.5744964468207234
Mallard_B09LV16HD5_LightBrown2,5.0,0.1,14.1623429507939,0.6310200005126946
Mallard_B09LV16HD5_LightBrown2,3.5,0.05,19.418151751032216,0.548264982956566
Mallard_B09LV16HD5_LightBrown2,2.5,0.25,22.157779310524145,0.5158947994943996
Mallard_B09LV16HD5_LightBrown2,1.5,0.25,19.882645257892374,0.5914009433807939
Mallard_B09LV16HD5_LightBrown2,4.5,0.01,15.887371141877844,0.5732751636944559
Mallard_B09LV16HD5_LightBrown2,4.5,0.05,15.615935071406861,0.5780793087748554
Mallard_B09LV16HD5_LightBrown2,3.0,0.05,22.11912366129166,0.6491380455205119
Mallard_B09LV16HD5_LightBrown2,2.5,0.15,23.20156197152093,0.6455358970126368
Mallard_B09LV16HD5_LightBrown2,2.0,0.1,21.030389942891723,0.5356799692028144
Mallard_B09LV16HD5_LightBrown2,2.5,0.04,23.058930233211903,0.5656369699971655
Mallard_B09LV16HD5_LightBrown2,3.0,0.2,20.10365103642151,0.46210700433771007
Mallard_B09LV16HD5_LightBrown2,1.5,0.05,16.017087934718013,0.4057475073722509
Mallard_B09LV16HD5_LightBrown2,2.0,0.03,19.615897436314683,0.49410059130746503
Mallard_B09LV16HD5_LightBrown2,5.0,0.25,13.49680241300614,0.6495728003152181
Mallard_B09LV16HD5_LightBrown2,4.5,0.15,14.994177202041012,0.5923347989970987
Mallard_B09LV16HD5_LightBrown2,5.0,0.02,14.564455378251461,0.6196516579516322
Mallard_B09LV16HD5_LightBrown2,2.0,0.02,19.407926395653135,0.49169788706778
Mallard_B09LV16HD5_LightBrown2,4.5,0.2,14.711757052045163,0.6007705616032415
Mallard_B09LV16HD5_LightBrown2,5.0,0.04,14.460795481869843,0.6224754679187776
Mallard_B09LV16HD5_LightBrown2,2.5,0.1,23.347748564553292,0.638270944865705
Mallard_B09LV16HD5_LightBrown2,3.0,0.02,22.447702889082127,0.662651880754692
Mallard_B09LV16HD5_LightBrown2,4.0,0.02,17.499417896228074,0.5341425095261707
Mouse_B0CHNVBBLF_Honeycomb_1,4.0,0.03,17.398363527187566,0.9731240518804103
Mouse_B0CHNVBBLF_Honeycomb_1,3.0,0.1,18.28765876127411,0.7779489449304002
Mouse_B0CHNVBBLF_Honeycomb_1,2.0,0.2,20.689606594109275,1.2670094196464188
Mouse_B0CHNVBBLF_Honeycomb_1,3.5,0.15,18.367415155124114,0.4250569498976109
Mouse_B0CHNVBBLF_Honeycomb_1,3.5,0.03,17.393127191275525,1.0821613336543479
Mouse_B0CHNVBBLF_Honeycomb_1,5.0,0.2,17.905117520559784,0.5150504680030606
Mouse_B0CHNVBBLF_Honeycomb_1,1.0,0.05,11.56411234296631,0.4281926067056273
Mouse_B0CHNVBBLF_Honeycomb_1,2.5,0.2,19.44667938863636,0.6108024751335371
Mouse_B0CHNVBBLF_Honeycomb_1,4.5,0.04,17.44962703439912,0.7785359505588916
Mouse_B0CHNVBBLF_Honeycomb_1,3.5,0.01,17.07922622802622,1.3127003810490692
Mouse_B0CHNVBBLF_Honeycomb_1,3.5,0.02,17.253070392401735,1.1819598727899385
Mouse_B0CHNVBBLF_Honeycomb_1,3.0,0.01,17.396096196112037,1.6610104398129244
Mouse_B0CHNVBBLF_Honeycomb_1,2.5,0.05,18.41486091461456,1.7176041486846465
Mouse_B0CHNVBBLF_Honeycomb_1,4.5,0.03,17.34854985571432,0.8642570749777243
Mouse_B0CHNVBBLF_Honeycomb_1,4.0,0.2,18.354751339947708,0.36006945535578194
Mouse_B0CHNVBBLF_Honeycomb_1,3.0,0.04,17.820426143588854,1.285296488795668
Mouse_B0CHNVBBLF_Honeycomb_1,1.0,0.02,10.783169777715946,0.4329614046534273
Mouse_B0CHNVBBLF_Honeycomb_1,5.0,0.03,17.24783457087022,0.7644938382758483
Mouse_B0CHNVBBLF_Honeycomb_1,1.5,0.1,16.72408514592116,0.9264599485585472
Mouse_B0CHNVBBLF_Honeycomb_1,5.0,0.15,17.83675222423833,0.4196379751422001
Mouse_B0CHNVBBLF_Honeycomb_1,4.0,0.01,17.096604789300265,1.207044772502682
Mouse_B0CHNVBBLF_Honeycomb_1,4.0,0.15,18.220030615703852,0.3708333225281482
Mouse_B0CHNVBBLF_Honeycomb_1,2.5,0.02,17.86168050806036,1.9291201137081655
Mouse_B0CHNVBBLF_Honeycomb_1,1.0,0.1,12.86591096380773,0.43761926003376883
Mouse_B0CHNVBBLF_Honeycomb_1,1.5,0.2,20.01219188401604,1.0052936714953642
Mouse_B0CHNVBBLF_Honeycomb_1,1.0,0.04,11.305817079388946,0.42848732164935066
Mouse_B0CHNVBBLF_Honeycomb_1,3.0,0.03,17.705502575720732,1.3931291793171625
Mouse_B0CHNVBBLF_Honeycomb_1,2.0,0.15,20.086295598973994,1.3899239628447324
Mouse_B0CHNVBBLF_Honeycomb_1,1.5,0.03,14.517741909454326,0.8858130249939903
Mouse_B0CHNVBBLF_Honeycomb_1,4.0,0.1,17.984971780317164,0.5253367059271142
Mouse_B0CHNVBBLF_Honeycomb_1,3.5,0.25,18.65773605784745,0.36846999491113497
Mouse_B0CHNVBBLF_Honeycomb_1,5.0,0.05,17.416795640149267,0.6158539675647243
Mouse_B0CHNVBBLF_Honeycomb_1,1.5,0.01,13.860653923195821,0.9068191396729872
Mouse_B0CHNVBBLF_Honeycomb_1,1.0,0.25,17.322633862042576,0.5370830404388789
Mouse_B0CHNVBBLF_Honeycomb_1,2.5,0.01,17.613366561117406,2.0278980341192985
Mouse_B0CHNVBBLF_Honeycomb_1,1.5,0.15,18.35671419438517,0.9770823610579276
Mouse_B0CHNVBBLF_Honeycomb_1,4.0,0.05,17.611959996944222,0.8105743443777822
Mouse_B0CHNVBBLF_Honeycomb_1,1.5,0.02,14.19705238527558,0.8909888778382836
Mouse_B0CHNVBBLF_Honeycomb_1,1.0,0.03,11.046013209263606,0.4298408817562905
Mouse_B0CHNVBBLF_Honeycomb_1,3.5,0.04,17.516790808939067,0.9967807449582147
Mouse_B0CHNVBBLF_Honeycomb_1,3.0,0.25,18.890109750052957,0.3282642392042348
Mouse_B0CHNVBBLF_Honeycomb_1,4.5,0.25,18.15654402277178,0.5272784812152346
Mouse_B0CHNVBBLF_Honeycomb_1,1.0,0.2,15.70521254076549,0.4916338351738328
Mouse_B0CHNVBBLF_Honeycomb_1,1.0,0.01,10.511118313114958,0.43989620960199477
Mouse_B0CHNVBBLF_Honeycomb_1,3.5,0.2,18.558857116981073,0.3393544369904826
Mouse_B0CHNVBBLF_Honeycomb_1,1.5,0.04,14.833223935510611,0.8855175698206864
Mouse_B0CHNVBBLF_Honeycomb_1,1.0,0.15,14.232512090695243,0.4589318240319676
Mouse_B0CHNVBBLF_Honeycomb_1,2.0,0.04,17.594251895581706,1.5507678928768744
Mouse_B0CHNVBBLF_Honeycomb_1,5.0,0.01,16.991027788578805,0.9960696473756151
Mouse_B0CHNVBBLF_Honeycomb_1,2.0,0.05,17.877918546899682,1.5348475900306067
Mouse_B0CHNVBBLF_Honeycomb_1,2.0,0.01,16.63352912090929,1.6416289084760012
Mouse_B0CHNVBBLF_Honeycomb_1,3.5,0.1,18.067361554190292,0.6246456913172198
Mouse_B0CHNVBBLF_Honeycomb_1,4.5,0.1,17.851446588744857,0.45037967011545355
Mouse_B0CHNVBBLF_Honeycomb_1,2.5,0.03,18.068677845104876,1.8523884096913348
Mouse_B0CHNVBBLF_Honeycomb_1,2.0,0.25,20.90684544391528,1.0518806055237573
Mouse_B0CHNVBBLF_Honeycomb_1,4.0,0.04,17.511975425987593,0.8866158696647746
Mouse_B0CHNVBBLF_Honeycomb_1,3.0,0.15,18.536766947795254,0.4995439644234521
Mouse_B0CHNVBBLF_Honeycomb_1,4.0,0.25,18.408910878528975,0.43759429478860995
Mouse_B0CHNVBBLF_Honeycomb_1,4.5,0.02,17.22865470369748,0.9661264061881653
Mouse_B0CHNVBBLF_Honeycomb_1,5.0,0.1,17.687188182644583,0.4204286459200415
Mouse_B0CHNVBBLF_Honeycomb_1,3.5,0.05,17.628507388005648,0.9212005320898556
Mouse_B0CHNVBBLF_Honeycomb_1,2.5,0.25,19.41912286566548,0.276860871165551
Mouse_B0CHNVBBLF_Honeycomb_1,1.5,0.25,21.54663618723288,0.9714096007163722
Mouse_B0CHNVBBLF_Honeycomb_1,4.5,0.01,17.07151833176627,1.1010286410084915
Mouse_B0CHNVBBLF_Honeycomb_1,4.5,0.05,17.537145144567276,0.7044591241122672
Mouse_B0CHNVBBLF_Honeycomb_1,3.0,0.05,17.92030408625736,1.1860778827495515
Mouse_B0CHNVBBLF_Honeycomb_1,2.5,0.15,19.33622110468672,1.0109270692219303
Mouse_B0CHNVBBLF_Honeycomb_1,2.0,0.1,19.1276008610135,1.4672395562453806
Mouse_B0CHNVBBLF_Honeycomb_1,2.5,0.04,18.251501885202714,1.7831793755495604
Mouse_B0CHNVBBLF_Honeycomb_1,3.0,0.2,18.740215785797513,0.3592627654644827
Mouse_B0CHNVBBLF_Honeycomb_1,1.5,0.05,15.146280749476954,0.8884893550527333
Mouse_B0CHNVBBLF_Honeycomb_1,2.0,0.03,17.296509608708426,1.5705853077994327
Mouse_B0CHNVBBLF_Honeycomb_1,5.0,0.25,17.911900029146896,0.623014513077446
Mouse_B0CHNVBBLF_Honeycomb_1,4.5,0.15,18.0363570236014,0.3689469189081737
Mouse_B0CHNVBBLF_Honeycomb_1,5.0,0.02,17.138063186883777,0.8629978034756196
Mouse_B0CHNVBBLF_Honeycomb_1,2.0,0.02,16.981234862954405,1.597072328257843
Mouse_B0CHNVBBLF_Honeycomb_1,4.5,0.2,18.1313942317515,0.42578716627044366
Mouse_B0CHNVBBLF_Honeycomb_1,5.0,0.04,17.338990159633724,0.6835920416636909
Mouse_B0CHNVBBLF_Honeycomb_1,2.5,0.1,19.013293060343155,1.386639565731126
Mouse_B0CHNVBBLF_Honeycomb_1,3.0,0.02,17.57006028700117,1.5133281144936908
Mouse_B0CHNVBBLF_Honeycomb_1,4.0,0.02,17.265949268397,1.0744217646972005
SpiceRack,4.0,0.03,10.959357826706299,2.3689777035878983
SpiceRack,3.0,0.1,13.560339059467504,2.69634239394164
SpiceRack,2.0,0.2,15.866557166453177,2.836656774698672
SpiceRack,3.5,0.15,13.488047637378845,1.9343783487285613
SpiceRack,3.5,0.03,11.388756615081345,2.6746569256669956
SpiceRack,5.0,0.2,12.589188173892564,1.1469305781730854
SpiceRack,1.0,0.05,8.956003957696744,1.0958433080868961
SpiceRack,2.5,0.2,15.651324565841268,2.6554298419672158
SpiceRack,4.5,0.04,10.909713485115445,2.112680888378135
SpiceRack,3.5,0.01,10.532021444380636,2.816148323689072
SpiceRack,3.5,0.02,11.021799931166473,2.7403357898914895
SpiceRack,3.0,0.01,10.9129568644149,3.197730655867569
SpiceRack,2.5,0.05,12.673192414309602,3.1861383780781733
SpiceRack,4.5,0.03,10.641879020723197,2.1790065715667173
SpiceRack,4.0,0.2,13.309450484591498,1.4066406060553631
SpiceRack,3.0,0.04,12.210566825981271,3.062088776090412
SpiceRack,1.0,0.02,8.052280668403275,1.1877033870190465
SpiceRack,5.0,0.03,10.41799856249858,2.05215355729502
SpiceRack,1.5,0.1,12.085891716423337,1.7924067047341512
SpiceRack,5.0,0.15,12.210466590345694,1.3782406646352707
SpiceRack,4.0,0.01,10.174449352624373,2.535946268524481
SpiceRack,4.0,0.15,12.895070149927012,1.659515121876861
SpiceRack,2.5,0.02,11.468366963517408,3.172114881403504
SpiceRack,1.0,0.1,10.19328122316871,1.0390199234350983
SpiceRack,1.5,0.2,14.553893604174243,1.9303862982535123
SpiceRack,1.0,0.04,8.679644794735099,1.1180306336717722
SpiceRack,3.0,0.03,11.867782397291917,3.110122973082377
SpiceRack,2.0,0.15,14.785273372580079,2.762314659889983
SpiceRack,1.5,0.03,10.014080459902953,1.828735065116328
SpiceRack,4.0,0.1,12.32298897226994,1.9297565734376418
SpiceRack,3.5,0.25,14.099023426104605,1.3348674595718346
SpiceRack,5.0,0.05,10.891015859735784,1.9189959682628654
SpiceRack,1.5,0.01,9.144094354516046,1.9089389542814388
SpiceRack,1.0,0.25,13.5397714807256,1.085104141827672
SpiceRack,2.5,0.01,10.884351531570875,3.1725192424164046
SpiceRack,1.5,0.15,13.352309373519313,1.8428038052805022
SpiceRack,4.0,0.05,11.46989139750858,2.2317013008313693
SpiceRack,1.5,0.02,9.624402902666272,1.858232085793356
SpiceRack,1.0,0.03,8.382263319355713,1.1474817380594777
SpiceRack,3.5,0.04,11.693164559466258,2.6121328545663385
SpiceRack,3.0,0.25,14.952733870567673,1.6948527817711025
SpiceRack,4.5,0.25,13.197044070502704,1.0299080250367325
SpiceRack,1.0,0.2,12.44268406178851,1.0423100028020955
SpiceRack,1.0,0.01,7.652016171399458,1.2507505307027136
SpiceRack,3.5,0.2,13.86181235325321,1.620222661861989
SpiceRack,1.5,0.04,10.361180424738283,1.8093151678726502
SpiceRack,1.0,0.15,11.332571426960396,1.0273847387987314
SpiceRack,2.0,0.04,11.642326587657776,2.576292737943907
SpiceRack,5.0,0.01,9.695799257183948,2.2240832394156627
SpiceRack,2.0,0.05,11.998015768360295,2.583072013904026
SpiceRack,2.0,0.01,10.255245367615183,2.6036332958071826
SpiceRack,3.5,0.1,12.897740141543554,2.248281109012185
SpiceRack,4.5,0.1,11.982602921812044,1.7711602008567988
SpiceRack,2.5,0.03,11.926599573200926,3.17712320551584
SpiceRack,2.0,0.25,16.708587832043197,2.8080633310483467
SpiceRack,4.0,0.04,11.234860905896976,2.2983620150661417
SpiceRack,3.0,0.15,14.215874327562343,2.344730333842764
SpiceRack,4.0,0.25,13.603051454218278,1.1693296775091804
SpiceRack,4.5,0.02,10.318869804770081,2.2522424759200934
SpiceRack,5.0,0.1,11.684762054351577,1.633561336322364
SpiceRack,3.5,0.05,11.954206489227193,2.5513378462858447
SpiceRack,2.5,0.25,15.985793181302551,2.2502635408403022
SpiceRack,1.5,0.25,15.691044390283892,2.0561741403070304
SpiceRack,4.5,0.01,9.886944649048294,2.3425544475981535
SpiceRack,4.5,0.05,11.139706077177127,2.0509258531337418
SpiceRack,3.0,0.05,12.50496157293043,3.0100528150766372
SpiceRack,2.5,0.15,15.021099782912325,2.976092201638743
SpiceRack,2.0,0.1,13.512722443083135,2.6597167906063226
SpiceRack,2.5,0.04,12.321789878475702,3.182275401962913
SpiceRack,3.0,0.2,14.666303691024234,2.0134870116857466
SpiceRack,1.5,0.05,10.680647391482596,1.7969687793130638
SpiceRack,2.0,0.03,11.251574985235756,2.5748031233021833
SpiceRack,5.0,0.25,12.872107843198327,0.9441547300540323
SpiceRack,4.5,0.15,12.540896054787241,1.5111262665658294
SpiceRack,5.0,0.02,10.109664281978503,2.1289462320934454
SpiceRack,2.0,0.02,10.808286103300194,2.5810796724276233
SpiceRack,4.5,0.2,12.930708183568461,1.2624272014916151
SpiceRack,5.0,0.04,10.672874562407845,1.9830483993231973
SpiceRack,2.5,0.1,14.055916282069992,3.152062308048097
SpiceRack,3.0,0.02,11.456523534470652,3.154139475200757
SpiceRack,4.0,0.02,10.62488646982408,2.445280459054388
CandlePattern04_2,4.0,0.03,17.084118125726185,0.9962257967215027
CandlePattern04_2,3.0,0.1,19.764491543816522,0.9598813120813459
CandlePattern04_2,2.0,0.2,23.44603628031738,1.2906964825780214
CandlePattern04_2,3.5,0.15,17.620816066531358,0.8957340907918189
CandlePattern04_2,3.5,0.03,18.39672932239566,1.1472682922643627
CandlePattern04_2,5.0,0.2,15.779553252223295,0.2996159775807314
CandlePattern04_2,1.0,0.05,11.57340094114445,0.32567341857680154
CandlePattern04_2,2.5,0.2,21.04066945523015,0.7883932200846732
CandlePattern04_2,4.5,0.04,16.40976098090702,0.6332272012622102
CandlePattern04_2,3.5,0.01,18.479526829876058,1.268231465947832
CandlePattern04_2,3.5,0.02,18.445244480017912,1.1983605194178164
CandlePattern04_2,3.0,0.01,20.392198131972254,1.521170758956538
CandlePattern04_2,2.5,0.05,22.23907201008419,1.6003961502929172
CandlePattern04_2,4.5,0.03,16.413213068168186,0.6746419832338546
CandlePattern04_2,4.0,0.2,16.679360156042122,0.47191586707690947
CandlePattern04_2,3.0,0.04,20.266465820773977,1.2260202815047885
CandlePattern04_2,1.0,0.02,10.968506547633707,0.3462540118715994
CandlePattern04_2,5.0,0.03,15.934727406397878,0.4826682155267974
CandlePattern04_2,1.5,0.1,17.063913086712002,0.5337617332301742
CandlePattern04_2,5.0,0.15,15.843262310029687,0.3052081475301355
CandlePattern04_2,4.0,0.01,17.108493026073095,1.1158837075624806
CandlePattern04_2,4.0,0.15,16.79746180962548,0.5789707866588737
CandlePattern04_2,2.5,0.02,22.070513542730346,1.8505087671937668
CandlePattern04_2,1.0,0.1,12.600414456099752,0.3051283528725428
CandlePattern04_2,1.5,0.2,19.957800855915735,0.661968614290455
CandlePattern04_2,1.0,0.04,11.371951477430494,0.3308223852953466
CandlePattern04_2,3.0,0.03,20.326908029306566,1.302290563196755
CandlePattern04_2,2.0,0.15,22.99047287020777,1.2100977747826795
CandlePattern04_2,1.5,0.03,15.231281549419199,0.534818081700029
CandlePattern04_2,4.0,0.1,16.916139588498115,0.7226494347928266
CandlePattern04_2,3.5,0.25,17.170287312105202,0.6559074152856004
CandlePattern04_2,5.0,0.05,15.934156950787107,0.4251652489474098
CandlePattern04_2,1.5,0.01,14.715303009292475,0.5591040812460342
CandlePattern04_2,1.0,0.25,16.024240886692475,0.33998245626537754
CandlePattern04_2,2.5,0.01,21.936996831246795,1.9619492799791607
CandlePattern04_2,1.5,0.15,18.467441773228643,0.5775127804762016
CandlePattern04_2,4.0,0.05,17.04121955255964,0.904102770785136
CandlePattern04_2,1.5,0.02,14.974520894038477,0.5448344182761062
CandlePattern04_2,1.0,0.03,11.171022855763237,0.3372537248079608
CandlePattern04_2,3.5,0.04,18.33898712039288,1.1092139832675074
CandlePattern04_2,3.0,0.25,18.317993868694458,0.8749966276362063
CandlePattern04_2,4.5,0.25,16.096479238282893,0.29414502071272025
CandlePattern04_2,1.0,0.2,14.810673174140305,0.3053369626530591
CandlePattern04_2,1.0,0.01,10.764379044171223,0.3572759574199844
CandlePattern04_2,3.5,0.2,17.369735866657187,0.7805622319097778
CandlePattern04_2,1.5,0.04,15.485798742931802,0.5298444503224057
CandlePattern04_2,1.0,0.15,13.673593308979486,0.2963284680689501
CandlePattern04_2,2.0,0.04,20.2516461418341,1.0164257124553873
CandlePattern04_2,5.0,0.01,15.91152277018393,0.5727569196735147
CandlePattern04_2,2.0,0.05,20.554950380669766,1.0058909575214594
CandlePattern04_2,2.0,0.01,19.288964885309962,1.0905777240233059
CandlePattern04_2,3.5,0.1,17.940415840214392,0.9787407439232982
CandlePattern04_2,4.5,0.1,16.34456255488402,0.460687149999898
CandlePattern04_2,2.5,0.03,22.15777847119075,1.7606188288107165
CandlePattern04_2,2.0,0.25,23.238772102824193,1.1004443710765905
CandlePattern04_2,4.0,0.04,17.063542641868843,0.9485974994827508
CandlePattern04_2,3.0,0.15,19.275317070756973,0.8823487626015596
CandlePattern04_2,4.0,0.25,16.563913263935117,0.3931099094962088
CandlePattern04_2,4.5,0.02,16.411155994907215,0.7237385304939864
CandlePattern04_2,5.0,0.1,15.898742135109055,0.34060145264509895
CandlePattern04_2,3.5,0.05,18.276596563231383,1.0785542391538738
CandlePattern04_2,2.5,0.25,20.404952068327695,0.7278493305029105
CandlePattern04_2,1.5,0.25,21.4860117268832,0.8166469164652296
CandlePattern04_2,4.5,0.01,16.398692246707707,0.7863624668138819
CandlePattern04_2,4.5,0.05,16.403197017846605,0.5966322398693393
CandlePattern04_2,3.0,0.05,20.19676225428889,1.16132814196712
CandlePattern04_2,2.5,0.15,21.631251165129463,0.9517701290896045
CandlePattern04_2,2.0,0.1,21.942352534411366,1.0505197726942173
CandlePattern04_2,2.5,0.04,22.211418385048137,1.6794901146822618
CandlePattern04_2,3.0,0.2,18.782266157830115,0.8720508854404975
CandlePattern04_2,1.5,0.05,15.744016424649853,0.5258986170980386
CandlePattern04_2,2.0,0.03,19.942638839179885,1.029388045893407
CandlePattern04_2,5.0,0.25,15.711657967613727,0.31120282861485193
CandlePattern04_2,4.5,0.15,16.267169128376707,0.37334522074358395
CandlePattern04_2,5.0,0.02,15.928103636831136,0.5212254166705685
CandlePattern04_2,2.0,0.02,19.624498170493048,1.0502908505479638
CandlePattern04_2,4.5,0.2,16.183079454333843,0.3200279030688181
CandlePattern04_2,5.0,0.04,15.935968983124926,0.4515503074889529
CandlePattern04_2,2.5,0.1,22.083685239796704,1.2348442103696047
CandlePattern04_2,3.0,0.02,20.372404475001687,1.39663196098003
CandlePattern04_2,4.0,0.02,17.1003047036077,1.0510117287933243
CurtainVarAHangingCurtain02_2,4.0,0.03,19.320708676591707,3.111328144211356
CurtainVarAHangingCurtain02_2,3.0,0.1,17.610660933868708,2.4477261994288875
CurtainVarAHangingCurtain02_2,2.0,0.2,15.35078129011606,1.6993831027050528
CurtainVarAHangingCurtain02_2,3.5,0.15,18.96977305674528,2.9826809238762553
CurtainVarAHangingCurtain02_2,3.5,0.03,18.45909781951369,2.7911412979802286
CurtainVarAHangingCurtain02_2,5.0,0.2,19.21153430144156,2.348682128387928
CurtainVarAHangingCurtain02_2,1.0,0.05,11.513930634579387,0.976050601467785
CurtainVarAHangingCurtain02_2,2.5,0.2,16.782087458803122,2.149633675363189
CurtainVarAHangingCurtain02_2,4.5,0.04,19.6347005805104,3.050025446249065
CurtainVarAHangingCurtain02_2,3.5,0.01,18.363557940125336,2.7548934132152647
CurtainVarAHangingCurtain02_2,3.5,0.02,18.41173589044384,2.773126747374146
CurtainVarAHangingCurtain02_2,3.0,0.01,17.13679973939847,2.2657489875361523
CurtainVarAHangingCurtain02_2,2.5,0.05,15.979367202752215,1.8643695423284685
CurtainVarAHangingCurtain02_2,4.5,0.03,19.6260033327301,3.059690777202871
CurtainVarAHangingCurtain02_2,4.0,0.2,19.690901237729864,3.1260383189730745
CurtainVarAHangingCurtain02_2,3.0,0.04,17.29822556057569,2.326375489718664
CurtainVarAHangingCurtain02_2,1.0,0.02,11.33840301183835,0.9548856069044079
CurtainVarAHangingCurtain02_2,5.0,0.03,19.40990542464666,2.678654771487699
CurtainVarAHangingCurtain02_2,1.5,0.1,13.337391420798863,1.2212843340004753
CurtainVarAHangingCurtain02_2,5.0,0.15,19.284602529656908,2.4473147803602373
CurtainVarAHangingCurtain02_2,4.0,0.01,19.256528088819564,3.0962272740083625
